userid;bookid;score
250015;0441003257;0
268299;0345342968;0
251339;037327114X;0
252865;0440214041;0
269798;0441483356;7
257204;0446670634;0
266109;0671896725;0
259625;0373765401;7
254201;0446610038;8
268330;1579547141;0
252695;0060175818;8
267172;8437610974;7
273314;0752844059;0
248718;0684823896;7
273906;3257217218;0
247055;0425176304;0
251093;0385508417;6
253384;0312979088;0
254053;0671873202;0
252657;0553577808;7
245963;0770105467;0
267635;0883657791;9
270443;0312857055;0
273110;0553579142;0
249894;0373123507;6
262587;0679422188;0
268032;067940712X;0
247958;0671034383;0
266650;0060987529;0
245827;059093936X;0
272395;1551668998;0
262152;006273024X;8
257204;0886778476;0
260944;0385489056;0
254899;0140004424;0
247486;3548252443;0
262998;0002259834;0
241682;0440414806;10
254465;0312969759;0
258020;0425144429;7
247176;3549071620;2
254465;0061083941;10
271448;1577487281;5
266226;0553583611;0
264637;0671533746;0
244662;0373630689;7
275626;0451403657;8
244277;0241105471;5
241122;0003701387;8
275281;0373262221;0
241565;0373092695;5
250367;042516098X;0
263158;0671240862;0
256979;0486295060;10
269566;0671882171;0
250015;0375705198;0
257204;0441004849;10
246776;0751511056;0
242618;1569472424;8
264637;0837604141;0
269566;044920779X;0
262998;0722533470;7
268932;0330332775;0
251362;351810229X;0
240403;043935806X;10
266226;0425196798;0
255577;0812544595;8
269321;0380821060;8
271705;0552998486;9
240568;0060928336;0
268315;0316171565;5
274301;0345430581;0
243206;0551019093;5
242891;0451402634;0
243781;0061030643;8
252244;0679724834;8
254839;849550166X;0
264321;055302907X;7
242499;0440115493;5
244688;0316735736;0
269835;0375725784;0
242824;0373105320;0
266226;0446528412;0
264321;0345361326;0
242646;0821754408;0
263163;0140328696;10
263460;0553573403;0
242640;038542017X;0
261105;3499129744;6
265115;0440225825;0
271245;0061083887;0
265313;0553213156;0
240403;0142301035;8
272120;0886771404;5
271448;0446672211;10
272385;0451177096;8
252695;0373790481;0
271284;0345345371;0
247726;0151001367;4
243700;0881010723;10
248064;0345411803;0
262399;0553564684;0
268330;1551660512;0
260108;0743225406;4
241307;0152014209;0
274308;082171399X;0
245827;0425169871;0
247752;039330213X;0
259380;0373763425;0
244139;3442452368;0
270820;0671746057;5
241666;0316835145;0
256843;0425179613;9
259380;0590494368;0
245827;0809447002;0
258152;1560762608;0
246655;0440216818;0
251843;0394481992;10
263163;0486284735;10
262399;0345308360;0
267244;0440241073;7
249894;0590025708;0
272482;0747546053;7
269566;042517400X;0
273071;0395866502;6
262014;0830702563;0
275788;8466303022;5
275760;0425157547;0
270326;0449212602;6
269566;1550742884;0
248718;0553563297;7
264082;0373031270;5
262040;0684867621;7
258556;0785268839;7
259004;0451156609;0
252695;0445408642;0
275374;0553297341;8
251394;0826203175;0
242824;0373163916;0
259035;0679452354;0
275970;0756401372;0
271705;0312195516;8
270087;0440235774;6
260183;031205436X;0
255489;0767916069;0
242824;0821774948;0
266226;0312977883;0
242248;0373872011;0
247958;037325623X;0
268657;0448095513;0
253556;000458726X;8
254462;0446607401;7
260850;3257062125;0
245088;0877736693;0
243891;0142001740;10
276683;0553262505;7
258938;0440155029;0
269728;0586051775;0
270897;0452282195;0
272077;0451454243;0
249894;0373192274;0
273587;0393311147;10
253852;2738600964;0
266226;0380008203;0
271516;3426048086;0
241666;0871139006;0
247869;0552996009;7
267033;0060238119;8
244814;0451203895;0
246634;0671749609;0
248718;0688152023;8
264428;2253033839;0
267050;3257218699;5
265201;0373272324;7
258185;0843948914;0
252865;0440224764;0
255028;0399134999;5
252127;0446527033;0
262399;0439386012;0
245148;0821764012;0
248718;0440211077;0
251140;0373764928;0
252848;0373221800;6
266056;0425192024;0
244067;0374172897;0
273086;0425181200;0
254465;0425176126;0
249894;037311950X;0
241802;0671021346;0
256407;0553238450;0
258185;0821733273;0
251843;0061098256;10
256407;0671028413;0
266312;0679423907;0
256641;3596506867;0
261105;9067661481;0
266753;0060970804;0
250405;0679432469;0
242639;0440114330;7
265313;0345358791;7
241666;1401300189;0
257028;1878274066;0
273906;3570204642;0
259155;2290045764;0
250342;078680842X;7
261037;1857544072;5
256882;0449006522;8
249111;078601265X;0
265385;0771091044;6
249189;0440226023;7
254486;0385334036;7
259378;0812534085;0
254465;006440188X;10
254899;0895269066;0
276641;0140039236;0
271284;0671600729;0
274301;0743412737;10
268622;0061061352;0
252848;0440200563;0
262074;0415930111;0
261829;0440221765;0
250645;0553099604;0
270713;0446673609;0
251394;0345275748;0
258152;0441865038;0
251164;0385475713;7
248669;0515127833;0
241011;0691072396;0
254899;0671600621;8
251613;0156586509;0
241140;1576736466;8
254467;1551669145;0
263163;0440445450;0
242824;0380787466;0
241666;0446531413;0
264085;0843924608;0
257211;0330262130;10
262399;034540288X;0
242106;0505525305;0
243967;0345288866;0
275970;0515087122;7
264947;0446608955;10
245287;0440916127;0
274052;0425191184;0
246617;0571165281;0
254405;1559590386;0
251495;0671519166;0
274111;8877828528;10
246000;0441172717;0
264637;0515132187;0
241848;0452261368;7
253403;0887307876;0
274325;044922046X;8
269157;0806507713;0
252695;0373201346;0
250936;0061083453;0
241332;0446672211;0
276234;0786889624;0
268032;0380558890;0
268781;0945397461;8
268330;0375713808;0
240543;0823035875;10
270747;0345423402;0
275970;0375702652;0
244593;0449005569;0
256407;055314300X;0
243585;0373227027;0
274308;0786004444;0
274132;0449902803;0
271245;0345428714;0
258139;0373834691;10
245963;0373107633;0
254465;1551668769;0
256167;0440219779;0
255405;2290328723;0
266468;0553583980;8
271516;0373625634;0
273673;0747546266;0
259035;0385313012;0
276680;0385503857;8
270605;0449911004;0
259625;0152024689;0
250962;0553278029;0
265313;0671549219;0
272551;0451628047;10
263163;055321375X;0
259288;0449218902;5
266226;0743463749;0
260897;0743418174;7
266143;0061014125;6
264321;0316108677;0
258277;044651652X;10
265313;0060193344;0
258185;0553249509;7
255078;0812509838;10
244688;0312965354;0
269648;0394411285;0
242824;0821758128;0
272715;0571176127;0
266865;0375700757;10
256264;0285632809;6
256247;0201416069;0
269484;0849935202;10
248477;0553280414;0
256167;0590457594;0
252253;4770023790;7
242620;042516098X;7
258185;0821737910;0
243206;043999442X;0
275970;0439439914;0
250184;0446516538;0
253771;0449203433;0
252222;0890877718;6
240361;0399143904;9
247643;0553578529;6
259057;9500512343;0
245963;0451401999;0
241885;0671731505;0
258185;0505525356;0
271195;0345465083;0
267587;0449211681;9
269566;0064400085;0
255270;3423000015;8
274803;3499155443;8
270605;0786222026;0
252071;0743456173;0
260447;0385471475;0
265313;0451410416;0
260531;0841501599;0
250709;1562010255;5
242824;0373223404;0
245827;0891078312;0
244014;0743237196;0
266226;0486295583;0
248965;0060959037;6
269566;0671025341;0
254481;0425142868;0
251422;1584854235;0
268639;0060973617;0
271746;0380789019;7
245963;0821716859;0
256407;0684837145;0
249407;037387250X;0
261603;0441001327;7
252353;0747526036;0
258152;0773731946;0
242824;0821759035;0
242106;0671827294;0
251843;0671001531;5
250979;0525946241;0
269321;0821774948;0
245963;006017336X;0
256023;0080068472;0
276680;0060188707;0
242824;0373094515;0
241198;3898500578;9
274111;0002198274;9
271973;840147034X;0
259807;0312276885;0
275414;8886302568;0
266226;1569521409;7
252071;0743454375;0
274061;0881846228;0
258482;0785813241;7
267635;0425071790;0
267529;0061053104;7
274881;0140390693;8
251843;0316781010;10
273086;0440224624;0
243077;0449212602;0
270838;0142003697;0
271284;0425179230;0
250405;1573240249;0
254716;0451176464;0
255092;1893910245;0
255489;0345285549;0
245295;0316769487;10
262459;0515120871;0
249723;0425169693;0
261829;037376474X;7
252642;0155930214;0
246671;0843947772;0
247979;0684803143;6
246655;0451402308;0
261723;0679729267;0
246793;3783112087;0
268932;0307161854;3
255092;0785263535;5
264525;0316666343;9
245128;0071416412;10
264657;0553278355;0
252222;0772516138;7
265083;0375410716;0
274808;0553482017;0
245655;0151002630;8
246655;0373221002;0
244662;0373037643;8
273197;051707771X;10
261829;0373059795;0
245823;351836605X;10
243759;0671008781;5
244385;0440215900;9
247447;0380820897;0
255405;2266027220;8
265115;0440223385;0
257204;0064472051;0
258185;0060519711;8
246507;1573229725;0
265115;0312980140;10
270713;0375727345;0
250709;0061096857;5
266866;0721402712;0
272786;0060938455;0
241198;3455011829;5
241305;039592720X;0
274004;0146001923;2
240219;0375725997;8
246655;0373600771;0
275520;0440442508;7
258329;0440183057;0
257904;0312243359;8
268622;1855857553;0
252287;0425189031;0
251613;067175145X;0
249791;0380787067;0
257028;0061099732;0
251613;0449241807;0
246513;0757300448;10
265115;0553583980;0
269566;0553275402;0
249628;0385297661;0
248397;1558745157;0
265014;0380429780;0
270801;038572179X;9
273709;0689711735;10
242824;0440117437;0
255218;0060184906;0
253771;094032248X;0
254863;0446607193;5
249736;0451208498;0
251613;0142000205;0
270935;0812546202;0
274061;0373256817;0
270897;0385503822;0
248922;0671727796;0
242824;0821753819;0
274061;0671631845;0
258152;1576105067;4
254064;0061091987;10
240333;0786867647;9
271222;0452269571;0
244593;140005270X;0
264637;0671701835;0
244277;0349103232;0
246513;0312979282;0
269566;0451162846;0
259264;0312144075;0
269719;0380711524;0
263460;0312976801;0
269890;0312952716;0
248718;0316381497;9
241204;0752847279;0
250764;0451173139;0
265834;068816904X;0
251003;0451114876;10
255489;0380717018;0
242248;0373871996;0
266226;0399149325;0
266226;0743466535;0
264317;0553581295;0
272991;0312966091;0
251339;0743418131;0
264505;0349111863;5
241980;0743412621;0
263622;1400031354;0
263872;0007141076;8
250405;0385492081;0
257197;1576734013;5
240543;0915678071;10
248597;1569470006;0
258185;0060511508;9
267033;0385298250;8
242143;0671544764;0
244139;3442428777;8
244994;3257210027;0
254465;0373250258;0
259625;0439164567;0
271284;0821713396;0
245839;3746618347;0
276634;0553119850;4
271448;0451197747;6
243077;0671698095;0
251613;0917211014;0
257495;0451187849;0
263460;1883010144;10
243768;3608958703;0
246512;1581346085;9
266056;0671038184;0
258460;0671870998;5
242824;0380807947;0
254241;0345366301;0
241548;0812550307;0
241614;0030031842;0
245963;0345334809;9
255218;0449912558;0
268411;0446677671;7
274645;0312104995;9
248540;0452282152;0
270809;1552782638;0
266719;2020371642;5
263872;038550344X;10
271245;037309745X;0
269157;1579900917;5
265083;0874411033;0
245410;0385474016;8
273993;0590483528;0
270255;0142300608;9
246776;0747200378;0
247447;0515128554;7
242414;3442426332;5
269439;0061097357;0
261888;0312979533;8
272886;0385420161;9
244098;067189109X;7
270146;0345412923;5
264321;0373270240;0
242247;0440178002;0
251377;0440224764;5
271284;0671684027;0
250472;0380817144;8
271195;1556706804;9
260897;0452264464;0
252695;0451406346;0
248280;0553204742;9
251334;0399231420;5
268932;0819308854;8
259380;155166786X;0
249894;043964383X;0
273140;0385319800;0
259004;0440108268;0
241548;0671003909;0
252222;0836206940;0
258185;0449006352;0
263733;3548750249;10
268544;0425175405;0
241357;0345319672;0
265146;1563899426;10
255092;0380708566;0
265522;0425177351;0
275673;0425116840;0
269728;0765342987;0
247897;0679434453;0
245568;0385336810;0
265115;0451186362;0
258185;0671882201;6
252848;0345365933;0
272225;0006364977;0
264031;0671776134;6
249894;0136911544;6
246218;0811834999;0
254899;0553277774;0
266226;0440235596;0
270713;0890097003;0
260473;1400002370;6
249628;0590410709;7
276680;0743411323;0
258679;0446674680;0
268932;0836218817;0
253771;0375703861;0
242361;1551660717;0
242106;0446611808;0
270828;0446519138;5
251606;0553576089;0
249894;0140273883;0
268595;0671727699;0
242849;0671553046;0
267642;0440205085;3
263163;0060921145;0
242106;0425193322;8
252695;0399142401;0
245157;0553205757;0
263393;0312195443;0
258913;3426614960;7
257602;0446677450;9
243745;0802133908;0
247447;0064472795;0
258690;0330253565;0
256247;0679761047;0
249109;0671024256;0
273993;0590568868;5
260900;0375756566;2
258034;051513628X;10
250939;0380789035;7
250405;014023313X;0
245963;0590447297;0
258953;0767916069;0
269566;0152928510;7
259035;0060959584;6
252222;1853260479;0
262902;0385722206;0
266283;078688598X;9
276680;0060933429;10
250330;0684195305;7
268330;0553240455;0
246655;0373118678;0
252642;0552144169;9
254899;0312890419;7
250750;1573220485;0
258460;1557093334;5
251327;0821749609;0
247129;060355377X;9
257450;0740726854;0
265313;0671000306;0
250405;0760712468;0
261721;3423125810;0
248718;0679406743;9
274061;0821744062;0
251714;0930100638;0
246156;0743406184;0
242083;0689814623;0
271245;0373034482;0
259114;0785276874;10
249628;0449217205;0
246776;0140430083;0
248259;1585671975;0
266866;0091882087;0
265083;0785269150;0
246722;0399133496;0
264152;0807047023;0
254226;0671582313;0
265313;0553211013;0
266226;0486268659;10
253668;096226833X;0
257476;0060175400;10
259901;0330332775;9
269244;0380701499;0
271284;067164257X;0
271195;0679854444;0
265889;077832012X;8
250750;189395613X;0
244349;0061093343;0
265115;0394857348;0
272402;0786867647;7
252695;0373244118;8
250674;0440215757;0
245827;0452263514;0
254465;0312289723;0
250405;0515129232;0
266226;0486272788;0
244790;038080123X;7
255092;006091291X;0
268932;0517433907;0
250080;0375703063;0
242118;0679447156;0
258534;0312971346;10
246671;0505520001;10
273858;0937064726;0
240333;0670870153;5
265115;0515087947;8
269321;0373484712;0
264284;0446610100;0
248718;0671876465;10
269440;0140360344;8
257450;0151006008;0
264477;0452260116;0
241791;067178501X;0
271284;0312954166;0
269244;0345312015;5
268589;0684874350;0
251071;0553117467;0
269321;0446611727;8
255218;023108028X;8
259380;0821770543;0
258534;0425156842;0
275933;0743428625;7
252827;0811830632;0
261105;0140105166;0
244189;0679762698;0
250483;0330332775;10
271705;0340370238;0
255648;0449212653;0
267249;0812533534;0
263326;0385333404;0
265313;0753500493;0
275800;0812550757;0
255218;0806983663;8
263792;0312244266;5
262399;0553576011;7
274061;0515130389;0
243044;0450411435;0
269344;0440206154;8
264903;3746615062;0
266226;0786886307;0
244662;0373161972;7
274308;0671793543;0
268022;1567184464;0
257028;1573226106;0
274308;0373708041;0
271245;0373035470;0
254241;0345317580;0
249567;0373871465;9
251422;0451130537;0
243200;091347682X;0
274308;0345307674;0
243077;0553270168;0
244994;0451168089;0
256167;0373029306;0
242248;1578561345;8
254465;0373292635;0
243712;1555834310;0
251102;0373707363;0
251613;0671462997;0
246000;0451524934;0
262399;0553580191;0
244189;0762703032;8
265889;0061031445;8
258534;0060934425;0
242824;0440216974;0
268127;0671004530;7
250764;0812506790;0
263325;0887621104;8
271317;3462032283;0
264637;038078145X;6
242824;0743442660;0
270975;2080701142;0
256507;0553280368;0
251843;044022327X;0
250184;0440235774;0
241198;3421053286;0
263163;0452281881;0
244662;0373226861;0
242299;042515601X;0
244994;0553273868;0
255546;0446600784;7
254465;0380817683;10
250772;0743211375;0
251122;0425170306;0
263357;0865714533;0
242106;038531258X;0
273190;0932040365;0
268032;0449221482;0
272395;0345433165;9
249111;0340398620;0
266226;0425178102;0
264996;0743422961;0
271705;0394404289;0
276387;1551664550;0
265205;0671027360;0
243529;0451173139;7
268622;0743418174;8
259829;0880381736;0
242106;0821768433;0
257327;0808611410;0
272980;0671682938;6
272573;0671041312;0
261829;0373764928;0
259264;0553245678;0
258459;0451207521;0
255092;1558746803;10
271284;0140350357;0
244688;0141001771;0
256133;0375705856;5
274779;0452284937;0
269566;0446608815;0
245963;0449144259;0
261053;0962850519;10
254064;0440203198;0
265115;0684847515;0
265115;0345459202;0
248718;0823030261;10
248850;0451198638;9
244627;0449004848;10
258235;0385322542;0
275280;847954340X;0
246318;0340399821;0
266355;0812509250;5
271833;0345422317;7
275970;0679457062;0
246617;0441790941;0
270069;067102423X;6
266753;0826411983;0
270820;0446613436;8
269841;0895773775;10
276018;3462030957;0
248496;0446601853;10
271284;0553107062;0
250709;0441569595;5
264082;0373706456;5
268419;0553278746;8
244662;0373630670;7
259901;0425104338;7
251557;0385720106;0
257204;0061009431;0
269886;0743411943;0
246156;0373761015;0
249628;0399138714;0
258534;0671042262;0
245925;0553293915;0
271284;0449146138;0
254899;0399138250;8
266807;0425190641;0
245410;0811816753;9
258151;0316287555;0
245827;0590443003;5
264657;0679454454;6
249223;0312980140;9
275970;0486275426;0
254241;0425083837;0
242269;0821732889;0
244208;0446527130;10
257204;0812564898;8
247141;0517573849;8
275001;0380723085;7
274061;0373028466;0
243077;0425171515;0
251106;0374100128;8
242371;0373290608;6
259542;0061059064;0
254206;0812509048;10
244980;3453864468;7
257204;0345275926;0
257820;076361792X;10
269566;0380006456;0
249407;0142001430;0
244955;0671014935;0
258938;0451409442;0
266226;0609610554;0
245963;037302505X;0
269566;0380599236;0
248821;0425179672;0
252848;0786706627;0
268945;2253154229;6
265115;0380813858;0
242824;0373290616;0
249862;1853261793;0
249359;0440180295;6
250980;0192834010;0
244375;0877853134;7
263095;0743204786;8
261998;082172956X;5
268882;0028621239;5
271284;0451200519;0
262051;0399150870;0
254465;1551662841;0
